refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name
NM_006929,6499,ENSG00000223493,SKIV2L
NM_006929,6499,ENSG00000206353,SKIV2L
NM_006929,6499,ENSG00000232616,SKIV2L
NM_006929,6499,ENSG00000228896,SKIV2L
NM_006929,6499,ENSG00000225737,SKIV2L
NM_006929,6499,ENSG00000204351,SKIV2L
NM_006930,6500,ENSG00000113558,SKP1
NM_006936,6612,ENSG00000184900,SUMO3
NM_006938,6632,ENSG00000167088,SNRPD1
NM_006947,6731,ENSG00000174780,SRP72
NM_006954,7581,ENSG00000189180,ZNF33A
NM_006963,7570,ENSG00000165512,ZNF22
NM_006965,7572,ENSG00000172466,ZNF24
NM_006973,7580,ENSG00000169740,ZNF32
NM_006977,7597,ENSG00000089775,ZBTB25
NM_006978,7737,ENSG00000125352,RNF113A
NM_006979,7922,ENSG00000229802,SLC39A7
NM_006979,7922,ENSG00000206288,SLC39A7
NM_006979,7922,ENSG00000227402,SLC39A7
NM_006979,7922,ENSG00000226614,SLC39A7
NM_006979,7922,ENSG00000224399,SLC39A7
NM_006979,7922,ENSG00000112473,SLC39A7
NM_006986,9500,ENSG00000179222,MAGED1
NM_006991,10168,ENSG00000281709,ZNF197
NM_006991,10168,ENSG00000186448,ZNF197
NM_006999,11044,ENSG00000112941,TENT4A
NM_007006,11051,ENSG00000167005,NUDT21
NM_007007,11052,ENSG00000111605,CPSF6
NM_007008,57142,ENSG00000115310,RTN4
NM_007013,11059,ENSG00000123124,WWP1
NM_007014,11060,ENSG00000198373,WWP2
NM_007024,11070,ENSG00000126062,TMEM115
NM_007026,11072,ENSG00000275932,DUSP14
NM_007026,11072,ENSG00000276023,DUSP14
NM_007033,11079,ENSG00000157916,RER1
NM_007040,11100,ENSG00000105323,HNRNPUL1
NM_007041,11101,ENSG00000107669,ATE1
NM_007042,11102,ENSG00000163684,RPP14
NM_007043,11103,ENSG00000111615,KRR1
NM_007051,11124,ENSG00000185104,FAF1
NM_007062,11137,ENSG00000136045,PWP1
NM_007065,11140,ENSG00000105401,CDC37
NM_007075,11152,ENSG00000196998,WDR45
NM_007076,11153,ENSG00000198855,FICD
NM_007080,11157,ENSG00000164167,LSM6
NM_007103,4723,ENSG00000167792,NDUFV1
NM_007104,4736,ENSG00000198755,RPL10A
NM_007106,5412,ENSG00000122042,UBL3
NM_007107,6747,ENSG00000114850,SSR3
NM_007108,6923,ENSG00000103363,ELOB
NM_007111,7027,ENSG00000198176,TFDP1
NM_007114,7110,ENSG00000144747,TMF1
NM_007121,7376,ENSG00000131408,NR1H2
NM_007126,7415,ENSG00000165280,VCP
NM_007130,7592,ENSG00000147124,ZNF41
NM_007145,7705,ENSG00000167635,ZNF146
NM_007152,7748,ENSG00000005801,ZNF195
NM_007156,7789,ENSG00000198205,ZXDA
NM_007157,158586,ENSG00000198455,ZXDB
NM_007166,8301,ENSG00000073921,PICALM
NM_007171,10585,ENSG00000130714,POMT1
NM_007176,11161,ENSG00000133935,ERG28
NM_007178,11171,ENSG00000023734,STRAP
NM_007187,11193,ENSG00000120688,WBP4
NM_007190,11196,ENSG00000107651,SEC23IP
NM_007198,11212,ENSG00000147471,PLPBP
NM_007208,11222,ENSG00000114686,MRPL3
NM_007209,11224,ENSG00000136942,RPL35
NM_007214,11231,ENSG00000025796,SEC63
NM_007221,11243,ENSG00000160783,PMF1
NM_007222,11244,ENSG00000165156,ZHX1
NM_007229,11252,ENSG00000100266,PACSIN2
NM_007234,11258,ENSG00000137100,DCTN3
NM_007235,11260,ENSG00000184575,XPOT
NM_007236,11261,ENSG00000187446,CHP1
NM_007238,11264,ENSG00000101417,PXMP4
NM_007241,11267,ENSG00000159210,SNF8
NM_007242,11269,ENSG00000157349,DDX19B
NM_007245,11273,ENSG00000168488,ATXN2L
NM_007254,11284,ENSG00000039650,PNKP
NM_007255,11285,ENSG00000027847,B4GALT7
NM_007262,11315,ENSG00000116288,PARK7
NM_007263,11316,ENSG00000105669,COPE
NM_007265,11319,ENSG00000122882,ECD
NM_007266,11321,ENSG00000198522,GPN1
NM_007269,6814,ENSG00000116266,STXBP3
NM_007275,11334,ENSG00000114383,TUSC2
NM_007276,11335,ENSG00000122565,CBX3
NM_007277,11336,ENSG00000180104,EXOC3
NM_007278,11337,ENSG00000170296,GABARAP
NM_007279,11338,ENSG00000063244,U2AF2
NM_007282,11342,ENSG00000082996,RNF13
NM_007285,11345,ENSG00000034713,GABARAPL2
NM_007342,11097,ENSG00000136243,NUP42
NM_007346,11054,ENSG00000060491,OGFR
NM_007348,22926,ENSG00000118217,ATF6
NM_007357,22796,ENSG00000135775,COG2
NM_007359,22794,ENSG00000108349,CASC3
NM_007362,22916,ENSG00000114503,NCBP2
NM_007363,4841,ENSG00000147140,NONO
NM_007367,22913,ENSG00000125970,RALY
NM_007370,5985,ENSG00000111445,RFC5
NM_007372,11325,ENSG00000198231,DDX42
NM_007373,8036,ENSG00000108061,SHOC2
NM_007375,23435,ENSG00000120948,TARDBP
NM_012071,23412,ENSG00000148444,COMMD3
NM_012073,22948,ENSG00000150753,CCT5
NM_012081,22936,ENSG00000118985,ELL2
NM_012086,9330,ENSG00000119041,GTF3C3
NM_012087,9328,ENSG00000148308,GTF3C5
NM_012088,25796,ENSG00000130313,PGLS
NM_012089,23456,ENSG00000135776,ABCB10
NM_012094,25824,ENSG00000126432,PRDX5
NM_012095,26985,ENSG00000185009,AP3M1
NM_012097,26225,ENSG00000162980,ARL5A
NM_012111,10598,ENSG00000100591,AHSA1
NM_012117,23468,ENSG00000094916,CBX5
NM_012123,25821,ENSG00000135297,MTO1
NM_012135,26240,ENSG00000145945,FAM50B
NM_012138,26574,ENSG00000276072,AATF
NM_012138,26574,ENSG00000275700,AATF
NM_012139,26297,ENSG00000129158,SERGEF
NM_012142,23582,ENSG00000166946,CCNDBP1
NM_012143,24144,ENSG00000100109,TFIP11
NM_012158,26224,ENSG00000005812,FBXL3
NM_012160,26235,ENSG00000112234,FBXL4
NM_012161,26234,ENSG00000118564,FBXL5
NM_012162,26233,ENSG00000285442,FBXL6
NM_012162,26233,ENSG00000182325,FBXL6
NM_012164,26190,ENSG00000119402,FBXW2
NM_012170,26263,ENSG00000167196,FBXO22
NM_012171,26262,ENSG00000048140,TSPAN17
NM_012175,26273,ENSG00000110429,FBXO3
NM_012179,25793,ENSG00000100225,FBXO7
NM_012181,23770,ENSG00000105701,FKBP8
NM_012192,26515,ENSG00000132286,TIMM10B
NM_012201,2734,ENSG00000090863,GLG1
NM_012203,9380,ENSG00000137106,GRHPR
NM_012208,23438,ENSG00000112855,HARS2
NM_012225,10101,ENSG00000095906,NUBP2
NM_012228,22921,ENSG00000148450,MSRB2
NM_012233,22930,ENSG00000115839,RAB3GAP1
NM_012235,22937,ENSG00000114650,SCAP
NM_012237,22933,ENSG00000283100,SIRT2
NM_012237,22933,ENSG00000068903,SIRT2
NM_012239,23410,ENSG00000142082,SIRT3
NM_012241,23408,ENSG00000124523,SIRT5
NM_012245,22938,ENSG00000100603,SNW1
NM_012247,22929,ENSG00000086475,SEPHS1
NM_012257,26959,ENSG00000283847,HBP1
NM_012257,26959,ENSG00000105856,HBP1
NM_012262,9653,ENSG00000153936,HS2ST1
NM_012265,25807,ENSG00000100263,RHBDD3
NM_012267,23640,ENSG00000133265,HSPBP1
NM_012268,23646,ENSG00000105223,PLD3
NM_012280,24140,ENSG00000068438,FTSJ1
NM_012286,9643,ENSG00000123562,MORF4L2
NM_012290,9874,ENSG00000198586,TLK1
NM_012300,23291,ENSG00000072803,FBXW11
NM_012305,161,ENSG00000280759,AP2A2
NM_012305,161,ENSG00000281385,AP2A2
NM_012305,161,ENSG00000183020,AP2A2
NM_012308,22992,ENSG00000173120,KDM2A
NM_012318,3954,ENSG00000168924,LETM1
NM_012321,25804,ENSG00000130520,LSM4
NM_012322,23658,ENSG00000106355,LSM5
NM_012328,4189,ENSG00000128590,DNAJB9
NM_012331,4482,ENSG00000285250,MSRA
NM_012331,4482,ENSG00000175806,MSRA
NM_012336,26502,ENSG00000141562,NARF
NM_012341,23560,ENSG00000107937,GTPBP4
NM_012346,23636,ENSG00000213024,NUP62
NM_012382,23548,ENSG00000113638,TTC33
NM_012388,26258,ENSG00000104164,BLOC1S6
NM_012392,553115,ENSG00000162517,PEF1
NM_012394,5202,ENSG00000143256,PFDN2
NM_012399,23760,ENSG00000180957,PITPNB
NM_012402,23647,ENSG00000132254,ARFIP2
NM_012403,23520,ENSG00000248546,ANP32C
NM_012405,23463,ENSG00000116237,ICMT
NM_012406,11108,ENSG00000110851,PRDM4
NM_012407,9463,ENSG00000100151,PICK1
NM_012412,94239,ENSG00000105968,H2AZ2
NM_012414,25782,ENSG00000118873,RAB3GAP2
NM_012416,26953,ENSG00000137040,RANBP6
NM_012426,23450,ENSG00000189091,SF3B3
NM_012432,9869,ENSG00000143379,SETDB1
NM_012433,23451,ENSG00000115524,SF3B1
NM_012437,23557,ENSG00000143553,SNAPIN
NM_012456,26519,ENSG00000134809,TIMM10
NM_012458,26517,ENSG00000099800,TIMM13
NM_012459,26521,ENSG00000150779,TIMM8B
NM_012460,26520,ENSG00000100575,TIMM9
NM_012461,26277,ENSG00000284915,TINF2
NM_012461,26277,ENSG00000092330,TINF2
NM_012463,23545,ENSG00000185344,ATP6V0A2
NM_012469,24148,ENSG00000101161,PRPF6
NM_012470,23534,ENSG00000064419,TNPO3
NM_012473,25828,ENSG00000100348,TXN2
NM_012474,7371,ENSG00000143179,UCK2
NM_012478,23558,ENSG00000132471,WBP2
NM_012482,23528,ENSG00000162702,ZNF281
NM_013232,10016,ENSG00000249915,PDCD6
NM_013234,27335,ENSG00000282986,EIF3K
NM_013234,27335,ENSG00000178982,EIF3K
NM_013235,29102,ENSG00000113360,DROSHA
NM_013236,25814,ENSG00000130638,ATXN10
NM_013245,27183,ENSG00000132612,VPS4A
NM_013247,27429,ENSG00000115317,HTRA2
NM_013248,29107,ENSG00000132661,NXT1
NM_013254,29110,ENSG00000183735,TBK1
NM_013255,4289,ENSG00000128585,MKLN1
NM_013260,29115,ENSG00000161526,SAP30BP
NM_013263,29117,ENSG00000166164,BRD7
NM_013265,738,ENSG00000149823,VPS51
NM_013274,27343,ENSG00000166169,POLL
NM_013283,27430,ENSG00000038274,MAT2B
NM_013284,27434,ENSG00000122678,POLM
NM_013285,29889,ENSG00000134697,GNL2
NM_013286,29890,ENSG00000259956,RBM15B
NM_013293,29896,ENSG00000164548,TRA2A
NM_013316,4850,ENSG00000080802,CNOT4
NM_013318,84726,ENSG00000288701,PRRC2B
NM_013319,29914,ENSG00000120942,UBIAD1
NM_013325,23192,ENSG00000168397,ATG4B
NM_013326,29919,ENSG00000141452,RMC1
NM_013328,29920,ENSG00000143811,PYCR2
NM_013329,94104,ENSG00000263141,PAXBP1
NM_013329,94104,ENSG00000159086,PAXBP1
NM_013333,29924,ENSG00000063245,EPN1
NM_013335,29926,ENSG00000144591,GMPPA
NM_013336,29927,ENSG00000058262,SEC61A1
NM_013337,29928,ENSG00000278501,TIMM22
NM_013337,29928,ENSG00000277649,TIMM22
NM_013337,29928,ENSG00000177370,TIMM22
NM_013338,29880,ENSG00000120697,ALG5
NM_013341,29789,ENSG00000138430,OLA1
NM_013342,29844,ENSG00000275086,TFPT
NM_013342,29844,ENSG00000273833,TFPT
NM_013342,29844,ENSG00000276296,TFPT
NM_013342,29844,ENSG00000276504,TFPT
NM_013342,29844,ENSG00000276323,TFPT
NM_013342,29844,ENSG00000276263,TFPT
NM_013342,29844,ENSG00000276022,TFPT
NM_013342,29844,ENSG00000274073,TFPT
NM_013342,29844,ENSG00000278161,TFPT
NM_013342,29844,ENSG00000105619,TFPT
NM_013346,29934,ENSG00000147164,SNX12
NM_013349,29937,ENSG00000117691,NENF
NM_013354,29883,ENSG00000198791,CNOT7
NM_013366,29882,ENSG00000176248,ANAPC2
NM_013373,29801,ENSG00000099904,ZDHHC8
NM_013374,10015,ENSG00000170248,PDCD6IP
NM_013375,29777,ENSG00000146109,ABT1
NM_013379,29952,ENSG00000176978,DPP7
NM_013387,29796,ENSG00000184076,UQCR10
NM_013388,10113,ENSG00000138073,PREB
NM_013392,29959,ENSG00000115216,NRBP1
NM_013393,29960,ENSG00000122687,MRM2
NM_013396,29761,ENSG00000155313,USP25
NM_013399,29965,ENSG00000274336,CDIP1
NM_013399,29965,ENSG00000089486,CDIP1
NM_013400,29803,ENSG00000214022,REPIN1
NM_013438,29979,ENSG00000135018,UBQLN1
NM_013442,30968,ENSG00000165283,STOML2
NM_013443,30815,ENSG00000160408,ST6GALNAC6
NM_013444,29978,ENSG00000188021,UBQLN2
NM_014003,9785,ENSG00000140829,DHX38
NM_014008,28952,ENSG00000101997,CCDC22
NM_014014,23020,ENSG00000144028,SNRNP200
NM_014015,28955,ENSG00000182108,DEXI
NM_014017,28956,ENSG00000116586,LAMTOR2
NM_014018,28957,ENSG00000147586,MRPS28
NM_014028,28962,ENSG00000081087,OSTM1
NM_014034,25842,ENSG00000111875,ASF1A
NM_014041,28972,ENSG00000114902,SPCS1
NM_014042,25906,ENSG00000110200,ANAPC15
NM_014043,25978,ENSG00000083937,CHMP2B
NM_014044,25972,ENSG00000115446,UNC50
NM_014046,28973,ENSG00000227420,MRPS18B
NM_014046,28973,ENSG00000233813,MRPS18B
NM_014046,28973,ENSG00000229861,MRPS18B
NM_014046,28973,ENSG00000203624,MRPS18B
NM_014046,28973,ENSG00000226111,MRPS18B
NM_014046,28973,ENSG00000223775,MRPS18B
NM_014046,28973,ENSG00000204568,MRPS18B
NM_014047,28974,ENSG00000104979,C19orf53
NM_014049,28976,ENSG00000177646,ACAD9
NM_014050,28977,ENSG00000198015,MRPL42
NM_014056,25994,ENSG00000181061,HIGD1A
NM_014060,28985,ENSG00000288295,MCTS1
NM_014060,28985,ENSG00000232119,MCTS1
NM_014062,28987,ENSG00000141101,NOB1
NM_014064,28989,ENSG00000148335,NTMT1
NM_014066,28991,ENSG00000170619,COMMD5
NM_014071,23054,ENSG00000198646,NCOA6
NM_014077,26017,ENSG00000105058,FAM32A
NM_014078,28998,ENSG00000172172,MRPL13
NM_014106,54989,ENSG00000198146,ZNF770
NM_014117,29035,ENSG00000182831,C16orf72
NM_014140,50485,ENSG00000138375,SMARCAL1
NM_014145,29058,ENSG00000089063,TMEM230
NM_014153,29066,ENSG00000122299,ZC3H7A
NM_014154,25852,ENSG00000114098,ARMC8
NM_014155,29068,ENSG00000196323,ZBTB44
NM_014159,29072,ENSG00000181555,SETD2
NM_014160,23609,ENSG00000075975,MKRN2
NM_014161,29074,ENSG00000112110,MRPL18
NM_014165,29078,ENSG00000123545,NDUFAF4
NM_014166,29079,ENSG00000136146,MED4
NM_014167,29080,ENSG00000133773,CCDC59
NM_014168,29081,ENSG00000138382,METTL5
NM_014169,29082,ENSG00000285302,CHMP4A
NM_014169,29082,ENSG00000254505,CHMP4A
NM_014170,29083,ENSG00000163607,GTPBP8
NM_014171,9419,ENSG00000119878,CRIPT
NM_014172,29085,ENSG00000054148,PHPT1
NM_014173,29086,ENSG00000105393,BABAM1
NM_014174,29087,ENSG00000151500,THYN1
NM_014175,29088,ENSG00000137547,MRPL15
NM_014177,29090,ENSG00000075336,TIMM21
NM_014180,29093,ENSG00000082515,MRPL22
NM_014181,29094,ENSG00000119862,LGALSL
NM_014182,29095,ENSG00000123353,ORMDL2
NM_014183,83658,ENSG00000125971,DYNLRB1
NM_014184,29097,ENSG00000143771,CNIH4
NM_014186,29099,ENSG00000110442,COMMD9
NM_014188,29101,ENSG00000160075,SSU72
NM_014203,160,ENSG00000196961,AP2A1
NM_014206,746,ENSG00000134825,TMEM258
NM_014216,3705,ENSG00000274958,ITPK1
NM_014216,3705,ENSG00000100605,ITPK1
NM_014222,4702,ENSG00000119421,NDUFA8
NM_014223,4802,ENSG00000066136,NFYC
NM_014225,5518,ENSG00000105568,PPP2R1A
NM_014230,6730,ENSG00000167881,SRP68
NM_014233,7343,ENSG00000108312,UBTF
NM_014235,8266,ENSG00000102178,UBL4A
NM_014236,8443,ENSG00000116906,GNPAT
NM_014239,8892,ENSG00000119718,EIF2B2
NM_014245,9616,ENSG00000114125,RNF7
NM_014247,9693,ENSG00000109756,RAPGEF2
NM_014248,9978,ENSG00000100387,RBX1
NM_014254,10329,ENSG00000118600,RXYLT1
NM_014260,10471,ENSG00000235692,PFDN6
NM_014260,10471,ENSG00000206283,PFDN6
NM_014260,10471,ENSG00000237335,PFDN6
NM_014260,10471,ENSG00000224782,PFDN6
NM_014260,10471,ENSG00000204220,PFDN6
NM_014263,10730,ENSG00000136758,YME1L1
NM_014267,10944,ENSG00000110696,C11orf58
NM_014268,10982,ENSG00000166974,MAPRE2
NM_014275,11282,ENSG00000284501,MGAT4B
NM_014275,11282,ENSG00000161013,MGAT4B
NM_014280,22826,ENSG00000126698,DNAJC8
NM_014281,22827,ENSG00000274081,PUF60
NM_014281,22827,ENSG00000179950,PUF60
NM_014285,23404,ENSG00000130713,EXOSC2
NM_014296,23473,ENSG00000131375,CAPN7
NM_014299,23476,ENSG00000141867,BRD4
NM_014300,23478,ENSG00000140612,SEC11A
NM_014301,23479,ENSG00000136003,ISCU
NM_014302,23480,ENSG00000132432,SEC61G
NM_014303,23481,ENSG00000100029,PES1
NM_014306,51493,ENSG00000100220,RTCB
NM_014311,23583,ENSG00000123415,SMUG1
NM_014313,23585,ENSG00000183726,TMEM50A
NM_014315,23588,ENSG00000165516,KLHDC2
NM_014323,23598,ENSG00000100105,PATZ1
NM_014325,23603,ENSG00000110880,CORO1C
NM_014329,23644,ENSG00000038358,EDC4
NM_014341,23787,ENSG00000137409,MTCH1
NM_014342,23788,ENSG00000285121,MTCH2
NM_014342,23788,ENSG00000109919,MTCH2
NM_014346,25771,ENSG00000054611,TBC1D22A
NM_014366,26354,ENSG00000163938,GNL3
NM_014367,26355,ENSG00000114023,FAM162A
NM_014372,26994,ENSG00000123091,RNF11
NM_014377,27000,ENSG00000105821,DNAJC2
NM_014382,27032,ENSG00000017260,ATP2C1
NM_014388,27042,ENSG00000117597,UTP25
NM_014389,27043,ENSG00000141456,PELP1
NM_014390,27044,ENSG00000197157,SND1
NM_014393,27067,ENSG00000040341,STAU2
NM_014394,27069,ENSG00000165678,GHITM
NM_014402,27089,ENSG00000164405,UQCRQ
NM_014408,27095,ENSG00000054116,TRAPPC3
NM_014409,27097,ENSG00000135801,TAF5L
NM_014413,27102,ENSG00000086232,EIF2AK1
NM_014415,27107,ENSG00000066422,ZBTB11
NM_014423,27125,ENSG00000072364,AFF4
NM_014425,27130,ENSG00000119509,INVS
NM_014426,27131,ENSG00000089006,SNX5
NM_014437,27173,ENSG00000143570,SLC39A1
NM_014444,27229,ENSG00000137822,TUBGCP4
NM_014447,27236,ENSG00000164144,ARFIP1
NM_014453,27243,ENSG00000130724,CHMP2A
NM_014455,27246,ENSG00000265491,RNF115
NM_014458,27252,ENSG00000076321,KLHL20
NM_014462,27257,ENSG00000175324,LSM1
NM_014463,27258,ENSG00000170860,LSM3
NM_014473,27292,ENSG00000086189,DIMT1
NM_014478,27297,ENSG00000241258,CRCP
NM_014481,27301,ENSG00000169188,APEX2
NM_014487,27309,ENSG00000109445,ZNF330
NM_014494,27327,ENSG00000288130,TNRC6A
NM_014494,27327,ENSG00000090905,TNRC6A
NM_014497,27332,ENSG00000075292,ZNF638
NM_014502,27339,ENSG00000110107,PRPF19
NM_014504,27342,ENSG00000154710,RABGEF1
NM_014506,27348,ENSG00000136816,TOR1B
NM_014507,27349,ENSG00000100294,MCAT
NM_014515,4848,ENSG00000111596,CNOT2
NM_014516,4849,ENSG00000276082,CNOT3
NM_014516,4849,ENSG00000273943,CNOT3
NM_014516,4849,ENSG00000275979,CNOT3
NM_014516,4849,ENSG00000274941,CNOT3
NM_014516,4849,ENSG00000277114,CNOT3
NM_014516,4849,ENSG00000274176,CNOT3
NM_014516,4849,ENSG00000277615,CNOT3
NM_014516,4849,ENSG00000274616,CNOT3
NM_014516,4849,ENSG00000277600,CNOT3
NM_014516,4849,ENSG00000088038,CNOT3
NM_014517,7342,ENSG00000153560,UBP1
NM_014519,7775,ENSG00000167840,ZNF232
NM_014520,10514,ENSG00000132382,MYBBP1A
NM_014551,29781,ENSG00000025770,NCAPH2
NM_014570,26286,ENSG00000242247,ARFGAP3
NM_014574,29966,ENSG00000196792,STRN3
NM_014584,30001,ENSG00000197930,ERO1A
NM_014593,30827,ENSG00000154832,CXXC1
NM_014595,30833,ENSG00000125458,NT5C
NM_014596,30834,ENSG00000236808,POLR1H
NM_014596,30834,ENSG00000233795,POLR1H
NM_014596,30834,ENSG00000235443,POLR1H
NM_014596,30834,ENSG00000224859,POLR1H
NM_014596,30834,ENSG00000206502,POLR1H
NM_014596,30834,ENSG00000235176,POLR1H
NM_014596,30834,ENSG00000236949,POLR1H
NM_014596,30834,ENSG00000066379,POLR1H
NM_014597,30836,ENSG00000067334,DNTTIP2
NM_014602,30849,ENSG00000196455,PIK3R4
NM_014607,23190,ENSG00000144224,UBXN4
NM_014608,23191,ENSG00000280618,CYFIP1
NM_014608,23191,ENSG00000288461,CYFIP1
NM_014608,23191,ENSG00000273749,CYFIP1
NM_014612,23196,ENSG00000048828,FAM120A
NM_014613,23197,ENSG00000113194,FAF2
NM_014628,9587,ENSG00000124688,MAD2L1BP
NM_014630,9640,ENSG00000166716,ZNF592
NM_014637,9650,ENSG00000066855,MTFR1
NM_014639,9652,ENSG00000198677,TTC37
NM_014641,9656,ENSG00000224587,MDC1
NM_014641,9656,ENSG00000225589,MDC1
NM_014641,9656,ENSG00000234012,MDC1
NM_014641,9656,ENSG00000206481,MDC1
NM_014641,9656,ENSG00000237095,MDC1
NM_014641,9656,ENSG00000228575,MDC1
NM_014641,9656,ENSG00000231135,MDC1
NM_014641,9656,ENSG00000137337,MDC1
NM_014655,9673,ENSG00000160785,SLC25A44
NM_014657,9675,ENSG00000101407,TTI1
NM_014663,9682,ENSG00000066135,KDM4A
NM_014665,9684,ENSG00000160959,LRRC14
NM_014666,9685,ENSG00000113282,CLINT1
NM_014670,9689,ENSG00000082153,BZW1
NM_014671,9690,ENSG00000009335,UBE3C
NM_014672,9692,ENSG00000100890,PRORP
NM_014673,9694,ENSG00000104412,EMC2
NM_014676,9698,ENSG00000134644,PUM1
NM_014678,9701,ENSG00000100239,PPP6R2
NM_014680,9703,ENSG00000007202,KIAA0100
NM_014685,9709,ENSG00000051108,HERPUD1
NM_014704,9731,ENSG00000116198,CEP104
NM_014706,9733,ENSG00000075856,SART3
NM_014713,9741,ENSG00000068697,LAPTM4A
NM_014730,9761,ENSG00000110917,MLEC
NM_014738,9772,ENSG00000177728,TMEM94
NM_014739,9774,ENSG00000029363,BCLAF1
NM_014740,9775,ENSG00000141543,EIF4A3
NM_014741,9776,ENSG00000175224,ATG13
NM_014742,9777,ENSG00000101337,TM9SF4
NM_014743,9778,ENSG00000170871,KIAA0232
NM_014748,9784,ENSG00000115234,SNX17
NM_014751,9788,ENSG00000170873,MTSS1
NM_014753,9790,ENSG00000165733,BMS1
NM_014754,9791,ENSG00000156471,PTDSS1
NM_014755,9792,ENSG00000179833,SERTAD2
NM_014758,399979,ENSG00000120451,SNX19
NM_014760,9797,ENSG00000157014,TATDN2
NM_014763,9801,ENSG00000115364,MRPL19
NM_014765,9804,ENSG00000173726,TOMM20
NM_014771,9810,ENSG00000103549,RNF40
NM_014773,9812,ENSG00000081791,DELE1
NM_014774,9813,ENSG00000159658,EFCAB14
NM_014781,9821,ENSG00000023287,RB1CC1
NM_014784,9826,ENSG00000132694,ARHGEF11
NM_014789,9831,ENSG00000276340,ZNF623
NM_014789,9831,ENSG00000183309,ZNF623
NM_014798,9842,ENSG00000276358,PLEKHM1
NM_014798,9842,ENSG00000277111,PLEKHM1
NM_014798,9842,ENSG00000225190,PLEKHM1
NM_014803,9849,ENSG00000177853,ZNF518A
NM_014805,9852,ENSG00000178567,EPM2AIP1
NM_014814,9861,ENSG00000163636,PSMD6
NM_014815,9862,ENSG00000008838,MED24
NM_014820,9868,ENSG00000154174,TOMM70
NM_014827,9877,ENSG00000058673,ZC3H11A
NM_014828,9878,ENSG00000092203,TOX4
NM_014829,9879,ENSG00000145833,DDX46
NM_014830,9880,ENSG00000166860,ZBTB39
NM_014835,9885,ENSG00000130703,OSBPL2
NM_014838,9889,ENSG00000100426,ZBED4
NM_014846,9897,ENSG00000164961,WASHC5
NM_014847,9898,ENSG00000143569,UBAP2L
NM_014860,9913,ENSG00000119760,SUPT7L
NM_014864,9917,ENSG00000116199,FAM20B
NM_014866,9919,ENSG00000148396,SEC16A
NM_014868,9921,ENSG00000022840,RNF10
NM_014872,9925,ENSG00000168795,ZBTB5
NM_014877,9931,ENSG00000198265,HELZ
NM_014885,10393,ENSG00000164162,ANAPC10
NM_014886,10412,ENSG00000164346,NSA2
NM_014887,10443,ENSG00000244754,N4BP2L2
NM_014889,10531,ENSG00000107959,PITRM1
NM_014891,11333,ENSG00000106244,PDAP1
NM_014892,22828,ENSG00000213079,SCAF8
NM_014908,22845,ENSG00000175283,DOLK
NM_014910,22847,ENSG00000168813,ZNF507
NM_014920,22858,ENSG00000112144,CILK1
NM_014923,22862,ENSG00000102531,FNDC3A
NM_014925,22864,ENSG00000179912,R3HDM2
NM_014929,22868,ENSG00000118246,FASTKD2
NM_014939,22878,ENSG00000153339,TRAPPC8
NM_014941,22880,ENSG00000133422,MORC2
NM_014943,22882,ENSG00000178764,ZHX2
NM_014948,22888,ENSG00000185019,UBOX5
NM_014950,22890,ENSG00000126804,ZBTB1
NM_014952,22893,ENSG00000140320,BAHD1
NM_014953,22894,ENSG00000083520,DIS3
NM_014955,51603,ENSG00000010165,EEF1AKNMT
NM_014966,22907,ENSG00000132153,DHX30
NM_014972,22980,ENSG00000141002,TCF25
NM_014977,22985,ENSG00000100813,ACIN1
NM_014982,22990,ENSG00000100731,PCNX1
NM_014983,22993,ENSG00000113716,HMGXB3
NM_014999,23011,ENSG00000080371,RAB21
NM_015001,23013,ENSG00000065526,SPEN
NM_015004,23016,ENSG00000075914,EXOSC7
NM_015012,440026,ENSG00000166471,TMEM41B
NM_015014,23029,ENSG00000188739,RBM34
NM_015017,23032,ENSG00000077254,USP33
NM_015023,23038,ENSG00000142784,WDTC1
NM_015024,23039,ENSG00000130227,XPO7
NM_015026,23041,ENSG00000061987,MON2
NM_015035,23051,ENSG00000174306,ZHX3
NM_015037,23053,ENSG00000214655,ZSWIM8
NM_015043,23061,ENSG00000284400,TBC1D9B
NM_015043,23061,ENSG00000197226,TBC1D9B
NM_015045,23063,ENSG00000062650,WAPL
NM_015047,23065,ENSG00000127463,EMC1
NM_015050,23070,ENSG00000137200,CMTR1
NM_015051,23071,ENSG00000023318,ERP44
NM_015054,23074,ENSG00000111647,UHRF1BP1L
NM_015070,23091,ENSG00000123200,ZC3H13
NM_015083,51755,ENSG00000167258,CDK12
NM_015084,23107,ENSG00000113048,MRPS27
NM_015093,23118,ENSG00000055208,TAB2
NM_015099,23125,ENSG00000108509,CAMTA2
NM_015104,23130,ENSG00000110046,ATG2A
NM_015110,23137,ENSG00000198887,SMC5
NM_015115,23142,ENSG00000109184,DCUN1D4
NM_015117,23144,ENSG00000014164,ZC3H3
NM_015124,23151,ENSG00000075240,GRAMD4
NM_015125,23152,ENSG00000079432,CIC
NM_015127,23155,ENSG00000121940,CLCC1
NM_015131,23160,ENSG00000163811,WDR43
NM_015132,23161,ENSG00000071189,SNX13
NM_015137,23167,ENSG00000132294,EFR3A
NM_015143,23173,ENSG00000164024,METAP1
NM_015160,23203,ENSG00000165688,PMPCA
NM_015167,23210,ENSG00000070495,JMJD6
