refseq_mrna,entrezgene_id,ensembl_gene_id,external_gene_name
NM_001199623,63924,ENSG00000187288,CIDEC
NM_017419,51802,ENSG00000256394,ASIC5
NM_001145715,402569,ENSG00000185467,KPNA7
,10381,ENSG00000258947,TUBB3
NM_001382422,90332,ENSG00000283632,EXOC3L2
NM_001199051,93273,ENSG00000186007,LEMD1
NM_001195581,644100,ENSG00000268223,ARL14EPL
NM_001039111,131405,ENSG00000206557,TRIM71
,11074,ENSG00000204616,TRIM31
,135644,ENSG00000204614,TRIM40
NM_006778,10107,ENSG00000204613,TRIM10
,89870,ENSG00000204610,TRIM15
,3106,ENSG00000234745,HLA-B
,2297,ENSG00000251493,FOXD1
NM_000833,2903,ENSG00000183454,GRIN2A
,284071,ENSG00000180336,MEIOC
NM_021105,5359,ENSG00000188313,PLSCR1
NM_001129727,25894,ENSG00000196155,PLEKHG4
,NA,ENSG00000273294,C1QTNF3-AMACR
NM_001035,6262,ENSG00000198626,RYR2
NM_001080532,342125,ENSG00000188869,TMC3
NM_207459,400629,ENSG00000182459,TEX19
NM_001258311,79605,ENSG00000177614,PGBD5
NM_198493,339416,ENSG00000183831,ANKRD45
NM_001001656,130075,ENSG00000258083,OR9A4
,18,ENSG00000183044,ABAT
,100861540,ENSG00000282301,CYP3A7-CYP3A51P
,643680,ENSG00000214787,MS4A4E
NM_001008536,126637,ENSG00000182898,TCHHL1
NM_001320272,200150,ENSG00000180287,PLD5
,126520,ENSG00000185988,PLK5
NM_152889,166012,ENSG00000180767,CHST13
,NA,ENSG00000285330,
NM_006583,10692,ENSG00000180245,RRH
NM_000353,6898,ENSG00000198650,TAT
,3426,ENSG00000205403,CFI
,4312,ENSG00000196611,MMP1
,399968,ENSG00000237353,PATE4
NM_012418,25794,ENSG00000186765,FSCN2
NM_001303420,23127,ENSG00000198756,COLGALT2
NM_001005328,401427,ENSG00000243896,OR2A7
NM_001145051,388946,ENSG00000284701,TMEM247
NM_019075,54575,ENSG00000242515,UGT1A10
NM_021027,54600,ENSG00000241119,UGT1A9
NM_001387260,197135,ENSG00000229474,PATL2
NM_007293,720,ENSG00000244731,C4A
NM_001382715,442572,ENSG00000230358,SPDYE21
NM_001031618,441273,ENSG00000205238,SPDYE2
NM_145651,147199,ENSG00000188076,SCGB1C1
NM_053280,113746,ENSG00000177947,ODF3
NM_001382525,643862,ENSG00000273520,SPDYE8
NM_001002029,721,ENSG00000224389,C4B
NM_001351349,643862,ENSG00000286228,SPDYE11
NM_001136534,387890,ENSG00000224982,TMEM233
NM_001098213,3269,ENSG00000196639,HRH1
NM_001382563,105180390,ENSG00000286038,SPDYE13
NM_001382494,641776,ENSG00000286137,SPDYE14
NM_001382547,105180391,ENSG00000286014,SPDYE15
NM_001190844,100130519,ENSG00000188051,TMEM221
,NA,ENSG00000269035,
,1589,ENSG00000231852,CYP21A2
NM_178537,338707,ENSG00000182272,B4GALNT4
NM_005143,3240,ENSG00000257017,HP
NM_001012301,340075,ENSG00000183876,ARSI
,3250,ENSG00000261701,HPR
,NA,ENSG00000288681,
,8519,ENSG00000185885,IFITM1
NM_001270989,255324,ENSG00000182585,EPGN
NM_173637,284427,ENSG00000181240,SLC25A41
NM_001242936,100129583,ENSG00000189157,FAM47E
NM_001242939,100631383,ENSG00000272414,FAM47E-STBD1
,NA,ENSG00000285777,
NM_172000,127670,ENSG00000203730,TEDDM1
,643862,ENSG00000262461,SPDYE9
NM_001387219,342346,ENSG00000205832,C16orf96
NM_003508,8326,ENSG00000188763,FZD9
NM_001384280,3135,ENSG00000204632,HLA-G
NM_001048252,613212,ENSG00000205279,CTXN3
NM_000840,2913,ENSG00000198822,GRM3
,192134,ENSG00000198488,B3GNT6
NM_207334,163933,ENSG00000183114,FAM43B
NM_001085480,221303,ENSG00000183807,FAM162B
NM_030908,79541,ENSG00000180658,OR2A4
NM_001013661,391123,ENSG00000243284,VSIG8
NM_000764,1549,ENSG00000198077,CYP2A7
NM_080679,1302,ENSG00000204248,COL11A2
NM_001329846,23040,ENSG00000186487,MYT1L
NM_001006607,474170,ENSG00000238083,LRRC37A2
NM_003857,8811,ENSG00000182687,GALR2
NM_001385597,284451,ENSG00000181781,ODF3L2
NM_001646,346,ENSG00000267467,APOC4
,NA,ENSG00000224916,APOC4-APOC2
,344,ENSG00000234906,APOC2
NM_001370146,9332,ENSG00000177575,CD163
,NA,ENSG00000285991,
NM_001145077,390205,ENSG00000204950,LRRC10B
NM_001317938,728586,ENSG00000230561,CCDC192
,NA,ENSG00000197617,VN1R5
NM_203422,221091,ENSG00000177363,LRRN4CL
,100507055,ENSG00000204583,LRCOL1
NM_170682,22953,ENSG00000187848,P2RX2
,1427,ENSG00000213139,CRYGS
,131,ENSG00000196344,ADH7
,285525,ENSG00000177752,YIPF7
NM_199173,632,ENSG00000242252,BGLAP
NM_001102467,653437,ENSG00000185176,AQP12B
,375318,ENSG00000184945,AQP12A
,342977,ENSG00000187556,NANOS3
NM_001351305,728763,ENSG00000226321,CROCC2
,147645,ENSG00000186806,VSIG10L
NM_012186,2301,ENSG00000186790,FOXE3
,339977,ENSG00000188993,LRRC66
NM_194302,255101,ENSG00000181378,CFAP65
NM_000574,1604,ENSG00000196352,CD55
,147699,ENSG00000213889,PPM1N
NM_001124758,124976,ENSG00000183018,SPNS2
NM_054031,117195,ENSG00000179826,MRGPRX3
NM_005170,430,ENSG00000183734,ASCL2
NM_000173,2811,ENSG00000185245,GP1BA
NM_004474,2306,ENSG00000186564,FOXD2
,6336,ENSG00000185313,SCN10A
NM_006864,11025,ENSG00000204577,LILRB3
NM_001204211,283999,ENSG00000204278,TMEM235
NM_001145018,283152,ENSG00000248712,CCDC153
NM_173857,317703,ENSG00000228567,VN1R4
NM_001093730,391475,ENSG00000232125,DYTN
,201140,ENSG00000184544,DHRS7C
,9356,ENSG00000197901,SLC22A6
NM_016347,51471,ENSG00000204872,NAT8B
NM_001353344,388960,ENSG00000187833,C2orf78
,55532,ENSG00000196660,SLC30A10
NM_001292063,340990,ENSG00000188162,OTOG
NM_207316,131920,ENSG00000198398,TMEM207
NM_001354653,5021,ENSG00000180914,OXTR
,752,ENSG00000184922,FMNL1
,378807,ENSG00000188782,CATSPER4
NM_181539,353288,ENSG00000186393,KRT26
NM_000421,3858,ENSG00000186395,KRT10
NM_000223,3859,ENSG00000187242,KRT12
NM_001369782,4291,ENSG00000178053,MLF1
,4137,ENSG00000186868,MAPT
,3822,ENSG00000205809,KLRC2
,143503,ENSG00000180785,OR51E1
NM_001080525,646424,ENSG00000229453,SPINK8
,3975,ENSG00000273706,LHX1
,2642,ENSG00000215644,GCGR
NM_178493,147111,ENSG00000185269,NOTUM
,1232,ENSG00000183625,CCR3
,81575,ENSG00000178878,APOLD1
NM_001105193,205147,ENSG00000178171,AMER3
NM_003268,7100,ENSG00000187554,TLR5
,3283,ENSG00000203857,HSD3B1
NM_172225,127343,ENSG00000197587,DMBX1
,254773,ENSG00000185674,LYG2
NM_001363113,390110,ENSG00000205126,ACCSL
NM_003196,6920,ENSG00000204219,TCEA3
,NA,ENSG00000244682,FCGR2C
NM_002426,4321,ENSG00000262406,MMP12
NM_001136103,92293,ENSG00000181234,TMEM132C
NM_001319104,4978,ENSG00000183715,OPCML
NM_001378189,149465,ENSG00000243710,CFAP57
,341277,ENSG00000183378,OVCH2
NM_004920,9625,ENSG00000181409,AATK
NM_001164405,727857,ENSG00000205899,BHLHA9
NM_172367,286753,ENSG00000184811,TRARG1
,401665,ENSG00000176900,OR51T1
NM_001351287,25834,ENSG00000182050,MGAT4C
NM_001005218,219968,ENSG00000198283,OR5B21
NM_001319952,79574,ENSG00000198758,EPS8L3
,389084,ENSG00000182600,SNORC
NM_001005174,390077,ENSG00000180988,OR52N2
,344387,ENSG00000205111,CDKL4
NM_014589,30814,ENSG00000188784,PLA2G2E
NM_001004697,401993,ENSG00000203661,OR2T5
NM_001098376,653619,ENSG00000204501,PRAMEF15
NM_001024661,729528,ENSG00000204481,PRAMEF14
NM_001099790,645414,ENSG00000204480,PRAMEF19
NM_001099851,391004,ENSG00000204479,PRAMEF17
NM_001099852,645425,ENSG00000204478,PRAMEF20
NM_001282489,124590,ENSG00000182040,USH1G
,92736,ENSG00000183034,OTOP2
NM_178233,347741,ENSG00000182938,OTOP3
,NA,ENSG00000180042,OR1R1P
NM_001282402,83881,ENSG00000185155,MIXL1
,165186,ENSG00000189350,TOGARAM2
NM_020435,57165,ENSG00000198835,GJC2
NM_001128076,388333,ENSG00000183318,SPDYE4
NM_139285,246176,ENSG00000270765,GAS2L2
,256957,ENSG00000270379,HEATR9
NM_001010980,400746,ENSG00000184454,NCMAP
NM_032648,84734,ENSG00000183615,FAM167B
NM_080705,7442,ENSG00000196689,TRPV1
NM_174892,124599,ENSG00000178789,CD300LB
NM_001115152,100131439,ENSG00000204345,CD300LD
,391013,ENSG00000187980,PLA2G2C
,NA,ENSG00000283586,GKN3P
NM_182536,200504,ENSG00000183607,GKN2
NM_213656,390792,ENSG00000196859,KRT39
NM_031958,83896,ENSG00000212901,KRTAP3-1
,23302,ENSG00000179314,WSCD1
,3886,ENSG00000197079,KRT35
,125115,ENSG00000204889,KRT40
NM_001374657,339501,ENSG00000185888,PRSS38
NM_001300891,101929983,ENSG00000274764,PRAMEF27
,441873,ENSG00000229571,PRAMEF25
NM_001306072,645359,ENSG00000280267,PRAMEF26
,9636,ENSG00000187608,ISG15
,375316,ENSG00000177483,RBM44
,343035,ENSG00000198570,RD3
,5343,ENSG00000183281,PLGLB1
NM_001135649,344167,ENSG00000214336,FOXI3
,127254,ENSG00000178965,ERICH3
NM_001112808,100526835,ENSG00000259030,FPGT-TNNI3K
NM_001005464,333932,ENSG00000203852,H3C15
NM_020997,10637,ENSG00000243709,LEFTY1
NM_173351,150681,ENSG00000178586,OR6B3
,6007,ENSG00000187010,RHD
NM_020485,6006,ENSG00000188672,RHCE
,129807,ENSG00000204099,NEU4
NM_005018,5133,ENSG00000188389,PDCD1
,4914,ENSG00000198400,NTRK1
NM_022055,56660,ENSG00000184261,KCNK12
,375298,ENSG00000188452,CERKL
NM_001013630,343066,ENSG00000204518,AADACL4
NM_019076,54576,ENSG00000242366,UGT1A8
NM_001005853,389090,ENSG00000182083,OR6B2
NM_001002036,431705,ENSG00000188886,ASTL
NM_019077,54577,ENSG00000244122,UGT1A7
NM_001010890,343070,ENSG00000204505,PRAMEF9
,284485,ENSG00000178796,RIIAD1
NM_182578,284486,ENSG00000196407,THEM5
NM_001024679,100129271,ENSG00000198854,C1orf68
NM_001025231,448834,ENSG00000203786,KPRP
NM_032756,84842,ENSG00000186603,HPDL
,6900,ENSG00000184144,CNTN2
NM_001008743,442038,ENSG00000196228,SULT1C3
,285180,ENSG00000188282,RUFY4
,388963,ENSG00000284308,C2orf81
NM_001001959,391189,ENSG00000197591,OR11L1
NM_178840,149563,ENSG00000183888,SRARP
,1187,ENSG00000186510,CLCNKA
NM_182623,348487,ENSG00000185519,FAM131C
,1188,ENSG00000184908,CLCNKB
,127623,ENSG00000177535,OR2B11
NM_001004694,343563,ENSG00000182783,OR2T29
,127602,ENSG00000185842,DNAH14
NM_001004696,127074,ENSG00000196944,OR2T4
NM_207420,155184,ENSG00000197241,SLC2A7
NM_007352,23436,ENSG00000219073,CELA3B
NM_000707,553,ENSG00000198049,AVPR1B
NM_002001,2205,ENSG00000179639,FCER1A
NM_001366232,148581,ENSG00000177414,UBE2U
NM_001004440,284467,ENSG00000184599,TAFA3
NM_178438,254910,ENSG00000186207,LCE5A
