Ensembl,gene_symbol,Aire_pos_TEC,Aire_ko_TEC,fold_change,FDR_BH
ENSMUSG00000042672,Dcst1,42.6694291311,13.2906397335,0.311479201951,0.00115419816584
ENSMUSG00000047586,Nccrp1,833.942771721,260.266973367,0.312092126933,8.03029716795e-11
ENSMUSG00000038115,Ano2,182.310328786,57.0156448716,0.312739520857,3.03246477483e-6
ENSMUSG00000050335,Lgals3,677.866243405,212.09371722,0.312884317937,9.9430945585e-7
ENSMUSG00000020053,Igf1,7346.43563206,2300.69701741,0.313171874449,1.66078431116e-35
ENSMUSG00000022580,Rhpn1,195.298902505,61.3112379283,0.313935394116,2.13143730556e-8
ENSMUSG00000031264,Btk,79.1261187197,24.8479692761,0.314029926883,3.52949226435e-5
ENSMUSG00000019828,Grm1,75.3847775674,23.6924291489,0.314286649287,4.84345269675e-5
ENSMUSG00000063903,Klk1,1448.23286032,455.274934749,0.314365836615,1.70597403982e-8
ENSMUSG00000038560,Sp6,2775.06941232,872.583241719,0.314436546288,2.67873225444e-19
ENSMUSG00000001225,Slc26a3,107.928088612,33.9396323419,0.314465240497,5.23324660393e-6
ENSMUSG00000001739,Cldn15,84.9370486819,26.7165424116,0.31454521703,4.00940352247e-5
ENSMUSG00000055030,Sprr2e,50.3940390173,15.8529225994,0.314579321454,5.67541373678e-4
ENSMUSG00000046215,Rprml,51.8091383285,16.3147529961,0.314901068083,4.76868818109e-4
ENSMUSG00000026354,Lct,119.876491758,37.754071724,0.314941413202,1.92221021497e-6
ENSMUSG00000061723,Tnnt3,251.873424054,79.3593011153,0.315076119735,4.97367796553e-9
ENSMUSG00000040963,Asgr2,67.6709200181,21.3233790611,0.315104021866,8.35136416025e-5
ENSMUSG00000019856,Fam184a,34.575266675500004,10.9022663678,0.315319805633,0.00159371340054
ENSMUSG00000026241,Nppc,248.083697385,78.2424075437,0.315387138971,8.81107357121e-8
ENSMUSG00000017204,Gsdma,1609.12853354,507.898370175,0.315635674582,9.85710925146e-8
ENSMUSG00000058135,Gstm1,3980.97036737,1256.86589522,0.315718475455,1.18460870372e-12
ENSMUSG00000038578,Susd1,61.4366758018,19.41615937,0.316035317937,3.8958015869e-5
ENSMUSG00000015962,1700016C15Rik,104.095352596,32.9000318815,0.316056683234,9.33615793443e-6
ENSMUSG00000058620,Adra2b,116.671364398,36.8864524933,0.316156862343,1.88169335263e-6
ENSMUSG00000073803,4930544L04Rik,23.0286731098,7.28105976376,0.316173655731,0.0122585230254
ENSMUSG00000030054,Gp9,109.804135357,34.7299584614,0.316290077313,8.54168926366e-6
ENSMUSG00000020848,Doc2b,140.487528163,44.4380381464,0.31631304734,5.7100124115e-8
ENSMUSG00000029669,Tspan12,153.492230388,48.5597217028,0.316365991818,3.62004773615e-10
ENSMUSG00000078144,Capns2,59.0459199389,18.683803084,0.316428351075,0.011702158169
ENSMUSG00000048904,Neurog1,127.568844634,40.3723961528,0.316475360961,0.0319796924912
ENSMUSG00000026417,Pigr,12686.7295307,4016.96925343,0.316627641797,9.65976901835e-15
ENSMUSG00000056215,Lrguk,53.2887516614,16.8731997819,0.316637174936,1.76969826389e-4
ENSMUSG00000008136,Fhl2,133.315260574,42.260292566,0.316995161574,4.24388907403e-8
ENSMUSG00000058248,Kcnh1,549.183364895,174.2256341,0.317244922619,6.41080432745e-9
ENSMUSG00000028378,Ptgr1,719.206591921,228.19591416,0.317288407426,6.51677430892e-11
ENSMUSG00000039376,Synpo2l,110.81204892,35.211112136,0.317755266501,4.12255004566e-6
ENSMUSG00000021055,Esr2,103.162705392,32.7840922147,0.317790155756,6.52079347674e-6
ENSMUSG00000022993,4930415O20Rik,81.5491315935,25.9262162921,0.317921427065,3.59878847538e-5
ENSMUSG00000028005,Gucy1b3,209.729456378,66.685078001,0.31795761622,2.9160740908e-8
ENSMUSG00000024786,1700123I01Rik,74.4091210157,23.6731058711,0.318147903751,5.20038390987e-5
ENSMUSG00000079495,Gm11128,15.3739534138,4.89268639812,0.318245168724,0.0403226976301
ENSMUSG00000074340,Ovgp1,153.910168473,49.0022288218,0.318382010155,2.84368477132e-7
ENSMUSG00000003341,Atp8b3,43.6719665251,13.9070563527,0.318443556799,0.0082250538616
ENSMUSG00000040706,Agmat,72.4578079123,23.0760125297,0.31847516775,1.32073870787e-4
ENSMUSG00000025128,Bhlhe22,95.0094050832,30.2604559044,0.318499583046,1.02972121611e-5
ENSMUSG00000035783,Acta2,1188.28140232,379.113656397,0.319043667314,1.1434878478e-27
ENSMUSG00000020080,Hkdc1,524.33100367,167.290465066,0.319055069975,1.5549967575e-12
ENSMUSG00000050520,Cldn8,32.1683823072,10.2665264708,0.31914960388,6.51562385588e-4
ENSMUSG00000036139,Hoxc9,83.4520591805,26.6392493003,0.319216201037,3.79693419119e-5
ENSMUSG00000053647,Gpr30,89.2038512895,28.488499158,0.319364004426,1.42721695952e-5
ENSMUSG00000074647,Fam83c,366.674117876,117.209989228,0.319657111081,9.94002854465e-11
ENSMUSG00000069792,Gm11428,870.596976487,278.336288102,0.319707391157,3.21500829292e-18
ENSMUSG00000028871,Rspo1,104.132985775,33.3038924449,0.31982077722,1.01193750794e-5
ENSMUSG00000031138,F9,32.1576299702,10.2858497486,0.319857208324,0.0046784308169600004
ENSMUSG00000045761,Fam179a,156.446080885,50.06115256,0.319989815512,2.06096673914e-7
ENSMUSG00000025936,Gm4956,96.3653665412,30.8575492458,0.320214101325,0.00108461653779
ENSMUSG00000013974,1810033B17Rik,37.8879174053,12.1350996063,0.320289433606,0.00197535704384
ENSMUSG00000040258,Nxph4,39.7854688239,12.7515162255,0.32050687355,0.0010881729342
ENSMUSG00000039330,Tsga10ip,20.6594219208,6.62599658893,0.320725169094,0.0201440800571
ENSMUSG00000085925,Rtl1,110.817425088,35.5763261437,0.321035488015,7.21760524487e-6
ENSMUSG00000026928,Card9,30.2385738778,9.70807968501,0.321049521854,0.00750594464061
ENSMUSG00000018126,Baiap2l2,83.0072402525,26.6585725782,0.321159606042,3.52949226435e-5
ENSMUSG00000021565,Slc6a19,580.492963301,186.476673373,0.321238473439,1.88437463484e-13
ENSMUSG00000049044,Rapgef4,217.308909715,69.8637774861,0.32149522805,7.32172855432e-10
ENSMUSG00000024064,Galnt14,346.438010209,111.544371718,0.321974980894,2.92366960372e-4
ENSMUSG00000058755,Osm,63.8381840016,20.5716994972,0.322247567329,2.50129392148e-4
ENSMUSG00000019301,Hsd17b1,18.702732649,6.02890324752,0.322354137263,0.0264085224918
ENSMUSG00000028927,Padi2,1559.54489291,502.773804443,0.322384951359,4.61021856373e-18
ENSMUSG00000003354,Ccdc65,81.0075416328,26.1194490702,0.32243231363,1.7668749136e-4
ENSMUSG00000090700,Cyp4f40,103.53763413,33.4005088339,0.322592930722,1.26120623265e-5
ENSMUSG00000078690,A230006K03Rik,22.5408448339,7.28105976376,0.323016276337,0.0158826100582
ENSMUSG00000028780,Sema3c,395.325555051,127.706466762,0.323041263411,5.66100973524e-13
ENSMUSG00000022893,Adamts1,405.473177811,131.175015414,0.32351095607,0.0307120553185
ENSMUSG00000053852,Gpr112,22.5515971709,7.30038304156,0.323719113384,0.0132465072423
ENSMUSG00000050671,Ism2,37.3624559501,12.0964530506,0.32375958012,0.00258948280525
ENSMUSG00000052135,Foxo6,82.4817787973,26.7165424116,0.323908417121,4.74180073453e-5
ENSMUSG00000078507,Aadacl3,20.6325410784,6.68396642235,0.32395265309,0.0177841593465
ENSMUSG00000033720,Sfxn5,244.728037308,79.3013312818,0.324038602827,8.85836376324e-12
ENSMUSG00000029255,Gnrhr,24.4867817688,7.93612293858,0.324098242616,0.0201335237034
ENSMUSG00000009633,G0s2,192.902770474,62.5440711667,0.324225883398,2.96934030101e-6
ENSMUSG00000027489,Necab3,22.5623495078,7.31970631937,0.324421280542,0.00594544638585
ENSMUSG00000045102,Poln,37.4000891295,12.1350996063,0.32446713066,0.00178231205348
ENSMUSG00000030616,Sytl2,485.68785262,157.773689889,0.324845863526,1.50151040084e-12
ENSMUSG00000020638,Cmpk2,590.581448208,192.080464509,0.325239583959,6.52272672513e-20
ENSMUSG00000089953,Gm757,16.8051812304,5.47045646172,0.325522015307,0.0403226976301
ENSMUSG00000049598,Vsig8,102.154791829,33.3232157227,0.326203158226,9.19228244895e-7
ENSMUSG00000060487,Samd5,96.3814950466,31.4546425872,0.326355620153,1.01231775343e-6
ENSMUSG00000030205,Gprc5d,78.1934715159,25.5223557288,0.326400084738,8.67439266428e-5
ENSMUSG00000026985,Il1f8,53.7550752634,17.5475862346,0.326435897422,5.59083336201e-4
ENSMUSG00000019989,Enpp3,180.267620818,58.9615111183,0.327077657378,8.09539282385e-7
ENSMUSG00000025068,Gsto1,633.234748834,207.510203267,0.327698698862,5.2514142894e-11
ENSMUSG00000022793,B4galt4,78.1719668419,25.6189721178,0.327725822347,2.06311710787e-6
ENSMUSG00000023978,Prph2,79.6354516695,26.1194490702,0.327987705508,4.79505854517e-5
ENSMUSG00000053930,Shisa6,531.198232711,174.339645496,0.328200725756,4.31084913566e-15
ENSMUSG00000031780,Ccl17,471.085261356,154.63556523,0.328253880804,1.76015670031e-11
ENSMUSG00000068196,Col8a1,186.636269246,61.2725913727,0.32829948659,2.88166589562e-5
ENSMUSG00000022041,Chrna2,440.016187476,144.504301704,0.328406785515,3.24518292722e-11
ENSMUSG00000042248,Cyp2c37,36.9015085167,12.1350996063,0.328851044146,0.00355790514123
ENSMUSG00000039200,Atf7ip2,14.8699966325,4.89268639812,0.329030767057,0.0427735848945
ENSMUSG00000072941,Sod3,187.649558977,61.7537450473,0.329090808333,4.17810945202e-7
ENSMUSG00000031448,Adprhl1,80.9914131274,26.6585725782,0.329153073749,7.7742221322e-5
ENSMUSG00000013523,Bcas1,173.208252768,57.0156448716,0.329173950782,8.60613328954e-8
ENSMUSG00000052374,Actn2,38.7936837667,12.7708395033,0.329198938159,0.0101857053591
ENSMUSG00000020811,Wscd1,246.024860912,80.995994917,0.329218740808,3.38148351937e-4
ENSMUSG00000061531,Fam23a,531.67530865,175.207264727,0.329538088146,2.38789197434e-11
ENSMUSG00000017724,Etv4,322.910756486,106.47970409,0.329749635004,1.99990754871e-11
ENSMUSG00000027230,Creb3l1,546.925610188,180.658397911,0.330316215853,1.15218998776e-14
ENSMUSG00000018927,Ccl6,1233.22331161,407.56543727,0.330487944425,8.41274802315e-7
ENSMUSG00000021994,Wnt5a,229.380964736,75.8926807336,0.330858669205,9.57841040915e-8
ENSMUSG00000048455,Sprr1b,574.506022835,190.097879977,0.33088927256,1.10935002356e-11
ENSMUSG00000027857,Tshb,40.310930279,13.3486095669,0.331141193579,0.00223731135328
ENSMUSG00000071068,Treml2,70.9943230848,23.5185196487,0.331273243081,0.00220918779722
ENSMUSG00000006724,Cyp27b1,96.84244248,32.0903824843,0.331366926138,2.15615321331e-5
ENSMUSG00000032454,Rbp2,91.1229073819,30.202486071,0.331447787815,0.00260079932833
ENSMUSG00000001827,Folr1,157.346471078,52.2388981403,0.331999172161,1.42729338816e-5
ENSMUSG00000037169,Mycn,136.794572527,45.4196687733,0.332028295673,2.67717956555e-6
ENSMUSG00000031070,Mrgprf,16.2958482806,5.4124866283,0.332138992404,0.025628616045
ENSMUSG00000043592,Unc5cl,69.5147097519,23.0953358075,0.332236671777,1.13556824057e-4
ENSMUSG00000026831,1700007K13Rik,54.2429035392,18.0480631869,0.33272671648,0.00122805654209
ENSMUSG00000009214,Tmem8c,131.878656589,43.8795913606,0.332727012054,5.26539369134e-5
ENSMUSG00000015812,Gnrh1,36.4674419256,12.1350996063,0.332765309698,0.00331800776759
ENSMUSG00000038917,3930402G23Rik,40.2840494367,13.4065794003,0.332801185278,0.00272423340142
ENSMUSG00000074336,Apoc4,54.730731815,18.2219726872,0.332938590128,6.26549775804e-4
ENSMUSG00000043155,Hpdl,20.1232081287,6.70328970015,0.333112377375,0.0280644359828
ENSMUSG00000051243,Islr2,278.198619388,92.7465572377,0.333382521602,6.91574805165e-9
ENSMUSG00000052909,Gm9894,27.3868705814,9.1303096214,0.333382727839,0.0112401835455
ENSMUSG00000073007,Fam46d,27.3761182445,9.1303096214,0.333513668368,0.0266864891621
ENSMUSG00000028738,Tas1r2,32.6239535722,10.88294309,0.333587499318,0.0108785065603
ENSMUSG00000022432,Smc1b,81.9616935106,27.3522823086,0.333720316614,2.89963694392e-5
ENSMUSG00000030762,Aqp8,296.054723529,98.8141070409,0.33376973643,3.17273032149e-8
ENSMUSG00000055691,Gja6,27.3492374021,9.1303096214,0.333841470136,0.0101664080262
ENSMUSG00000035948,Acss3,29.2467888207,9.76604951843,0.333918693718,0.00724213821854
ENSMUSG00000020447,Npc1l1,145.91277705,48.7336312031,0.333991526913,4.12094205012e-6
ENSMUSG00000021943,Gdf10,306.089446751,102.242080867,0.334026808021,5.20763205479e-5
ENSMUSG00000060459,Kng2,181.426067098,60.7334678647,0.33475601845,6.26417408506e-6
ENSMUSG00000026399,Cd55,1093.95336758,366.651989339,0.335162357195,1.43631059936e-16
ENSMUSG00000030373,Psg28,54.1676371805,18.1640028538,0.335329429143,5.51061338476e-4
ENSMUSG00000024300,Myo1f,34.5161288223,11.5766528205,0.335398354783,0.0229421739165
ENSMUSG00000056055,Sag,176.944217751,59.4040182372,0.335721726271,4.53316931307e-7
ENSMUSG00000026839,Upp2,48.4534782509,16.3147529961,0.336709635408,6.95767649794e-4
ENSMUSG00000039579,Grin3a,93.5297917503,31.5126124207,0.336925933769,1.20490473301e-5
ENSMUSG00000074264,Amy1,72.4255509015,24.4054621572,0.336973096558,7.66943829477e-4
ENSMUSG00000032372,Plscr2,46.5236698215,15.6983363769,0.337426871895,3.00396773019e-4
ENSMUSG00000045589,6430704M03Rik,64.7977120478,21.8818258469,0.337694420919,1.95255350687e-4
ENSMUSG00000048424,Ranbp3l,53.7066897471,18.144679576,0.337847662208,5.59083336201e-4
ENSMUSG00000036278,Macrod1,149.080271231,50.3703250049,0.337873848692,1.30215956078e-6
ENSMUSG00000037936,Scarb1,462.476389782,156.29351058,0.337949166775,2.23284424159e-9
ENSMUSG00000062185,Cyp2d34,71.9108417832,24.3088457681,0.338041457523,5.96986231349e-4
ENSMUSG00000058488,Kl,152.473564488,51.5838349655,0.338313301317,1.09162145049e-6
ENSMUSG00000028813,CK137956,55.7440215461,18.877035862,0.33863785458,0.00116855545299
ENSMUSG00000048142,Nat8l,135.759778122,46.0554086704,0.339241926493,8.95715876648e-7
ENSMUSG00000025934,Gsta3,437.378127863,148.45400403,0.339417987716,7.05669123957e-11
ENSMUSG00000067818,Myl9,83.4305545066,28.3339129355,0.339610746963,2.47428901282e-6
ENSMUSG00000066438,3830431G21Rik,41.2865868307,14.0229960195,0.339650164762,0.00217501016539
ENSMUSG00000048349,Pou4f1,267.482525825,90.9746004913,0.340114182079,1.98350496936e-8
ENSMUSG00000042099,Kank3,162.197872994,55.166395014,0.340117869585,1.52097532969e-8
ENSMUSG00000058063,Trim31,943.902815964,321.36758351,0.340466812976,6.63757161796e-15
ENSMUSG00000031937,2200002K05Rik,39.3137690535,13.3872561225,0.340523344488,0.00116581684711
ENSMUSG00000031725,Ces1f,2169.39614152,738.758968402,0.340536684041,4.07229425429e-15
ENSMUSG00000005681,Apoa2,776.263565577,264.545171416,0.340792976957,3.14604515181e-13
ENSMUSG00000028435,Aqp3,5501.02664772,1876.27577536,0.341077383463,1.02998662869e-22
ENSMUSG00000035615,Frmpd1,268.174648503,91.5137239993,0.341246737938,7.17040146035e-11
ENSMUSG00000022523,Fgf12,170.292035449,58.1132151654,0.341256213257,5.47345825827e-7
ENSMUSG00000029925,Tbxas1,37.4108414664,12.7708395033,0.34136734173,0.015702330052
ENSMUSG00000047485,Klhl34,28.3248939538,9.66943312939,0.341375792798,0.0123338324089
ENSMUSG00000001348,Acp5,572.517076552,195.510366605,0.341492637709,2.70238005099e-6
ENSMUSG00000035836,Ugt2b1,53.2242376397,18.1833261316,0.341636196927,8.87934643567e-4
ENSMUSG00000039699,Batf2,202.406656072,69.1893910335,0.341833575912,4.99839039278e-7
ENSMUSG00000054345,Gm9944,26.4219663667,9.03369323237,0.341900867899,0.0126177149412
ENSMUSG00000027209,4930525F21Rik,58.5150823152,20.0132527114,0.342018705598,3.13344696625e-4
ENSMUSG00000029878,Dbpht2,23.0017922674,7.87815310516,0.342501706545,0.0145807344601
ENSMUSG00000038756,Ttll6,541.340479302,185.493114475,0.342655170946,1.77579223635e-6
ENSMUSG00000029378,Areg,511.890799135,175.477790616,0.342803173866,3.10893912292e-6
ENSMUSG00000021071,Trim9,63.2589608616,21.6885930688,0.342854083807,7.6339285213e-4
ENSMUSG00000002104,Rapsn,26.4004616928,9.05301651018,0.342911295095,0.0125695594007
ENSMUSG00000048988,Elfn1,211.594750786,72.5593950261,0.342916800897,2.56030805071e-7
ENSMUSG00000036745,Ttll7,33.6157386293,11.5380062648,0.343232269625,0.0080669351833
ENSMUSG00000030713,Klk7,2063.18024454,708.162303693,0.343238214678,3.37031721726e-9
ENSMUSG00000028751,Pla2g2e,307.466912882,105.652659686,0.343622859108,6.87330351927e-8
ENSMUSG00000018411,Mapt,347.955256721,119.63700915,0.343828716016,1.13537545941e-9
ENSMUSG00000037031,Tspan15,884.150047897,304.12724145,0.343976955239,1.60265878346e-9
ENSMUSG00000031893,Tsnaxip1,54.741484152,18.8383893064,0.344133696743,0.019004605968
ENSMUSG00000049588,Ccdc69,86.4059096779,29.759978952,0.344420642789,5.13804259608e-5
ENSMUSG00000033788,Dysf,562.170535559,193.64179347,0.344453828904,4.37127637943e-6
ENSMUSG00000034833,Tespa1,45.5533894383,15.7176596547,0.345038203491,0.00101805879243
ENSMUSG00000034818,Celf5,54.1783895175,18.7031263618,0.345213774871,0.00199985134723
ENSMUSG00000016024,Lbp,368.871331673,127.360576032,0.345271006707,0.00126388250089
ENSMUSG00000025783,4930412O13Rik,24.4867817688,8.45592316877,0.345326031351,0.0205442534571
ENSMUSG00000047797,Gjb1,64.8676022381,22.4016260771,0.345343828108,0.0138100649502
ENSMUSG00000043518,Rai2,21.1311216912,7.30038304156,0.345480147635,0.0234112624945
ENSMUSG00000034730,Bai1,1766.81230018,610.795514217,0.345704812081,4.98441444094e-17
ENSMUSG00000047013,Fbxo41,47.4939502046,16.430692663,0.345953381266,0.00709341603444
ENSMUSG00000069733,Ube2u,15.8402770157,5.48977973953,0.346570942799,0.0484053443654
ENSMUSG00000042097,Zfp239,103.178833897,35.7888821996,0.346862634977,3.15307385301e-5
ENSMUSG00000053897,Slc39a8,190.018810166,65.9140751593,0.346881843443,5.41373414909e-11
ENSMUSG00000022949,Clic6,379.555168225,131.73153393,0.347068212891,9.41251096882e-11
ENSMUSG00000074491,Clec4g,69.1129001717,24.018996601,0.347532754976,3.59186430823e-4
ENSMUSG00000050157,Gm867,54.2482797077,18.8577125842,0.347618628385,0.00777580264571
ENSMUSG00000040867,Begain,50.4209198597,17.5282629568,0.347638698491,3.30857145089e-4
ENSMUSG00000066515,Klk1b3,273.341841303,95.1929004368,0.348255868852,7.3206190643e-7
ENSMUSG00000055235,Wdr86,45.1193228472,15.7176596547,0.348357614053,0.00168471227273
ENSMUSG00000022878,Adipoq,281.565031802,98.1397205882,0.348550812436,1.97922326443e-8
ENSMUSG00000036412,Arsi,199.994395535,69.7091912637,0.34855572366,1.52656928114e-9
ENSMUSG00000033705,Stard9,286.823619467,100.104910113,0.349012087285,3.5939003826e-9
ENSMUSG00000026401,Daf2,27.815561004,9.70807968501,0.349016138255,0.0126490722426
ENSMUSG00000038007,Acer2,190.008057829,66.3759055561,0.349332056305,5.252617583e-7
ENSMUSG00000041734,Kirrel,197.239463271,68.9768349776,0.34971112694,0.00152436441824
ENSMUSG00000006218,Fam131c,104.095352596,36.4052988188,0.349730299297,4.08579862353e-5
ENSMUSG00000017446,C1qtnf1,465.349597753,162.764920946,0.349769123542,8.20508409725e-10
ENSMUSG00000049871,Nlrc3,77.7486525878,27.1976960861,0.34981565829,1.53799881783e-4
ENSMUSG00000020325,Fstl3,244.159566505,85.4461741962,0.349960378041,6.81558639084e-8
ENSMUSG00000079494,Cml5,93.583553435,32.8034154925,0.350525431964,1.78433335902e-4
ENSMUSG00000049799,Lrrc19,29.284422,10.2665264708,0.35057978849,0.00951469240905
ENSMUSG00000043448,Gjc2,84.8779108287,29.759978952,0.350621011539,0.00122276942495
ENSMUSG00000090710,Gm9513,51.7983859915,18.1640028538,0.350667352005,0.00432035069786
ENSMUSG00000067149,Igj,159.8124933,56.0514092519,0.35073233697,2.17231152242e-4
ENSMUSG00000068349,Gml,20.6432934154,7.24241320814,0.350836131736,0.0366458287467
ENSMUSG00000012396,Nanog,89.643294049,31.473965865,0.351102290461,6.68174131274e-5
ENSMUSG00000022696,Sidt1,241.849453169,84.926373966,0.351153880454,4.08790284793e-7
ENSMUSG00000052974,Cyp2f2,991.588905178,348.393298366,0.351348524118,0.00174565078513
ENSMUSG00000057899,Gpr111,58.5204584837,20.5716994972,0.35153004659,6.00882567902e-4
ENSMUSG00000043664,Tmem221,39.8177258347,14.0036727417,0.351694438799,0.0158082859212
ENSMUSG00000040249,Lrp1,3763.94101841,1325.52584467,0.352164350658,0.00104152932717
ENSMUSG00000038463,Olfml2b,44.6314945714,15.7176596547,0.352165209919,0.00168229695924
ENSMUSG00000036186,Fam69b,46.5290459899,16.3920461074,0.352297060011,8.95320152534e-4
ENSMUSG00000029322,Plac8,1343.9830019,473.707535222,0.352465421477,2.26080067152e-6
ENSMUSG00000030093,Wnt7a,139.104685862,49.0408753774,0.352546537691,1.9159665233700002e-05
ENSMUSG00000001417,Rhbg,1020.44066364,359.910053083,0.352700618376,4.39689865591e-9
ENSMUSG00000047844,Bex4,68.6035672219,24.2508759347,0.353492929256,2.18269153457e-4
ENSMUSG00000022126,Irg1,464.277170168,164.169735414,0.353602860453,5.42514797199e-8
ENSMUSG00000014329,Bicc1,161.70466855,57.1895543719,0.353666686836,3.38816151446e-9
ENSMUSG00000003974,Grm3,35.9527328074,12.7321929477,0.354137000263,0.00634420667522
ENSMUSG00000086228,Gm514,30.7156498166,10.88294309,0.354312643717,0.0105508226282
ENSMUSG00000028037,Ifi44,399.957937115,141.74878606,0.354409233836,0.00156654084002
ENSMUSG00000022032,Scara5,193.363717907,68.5536511365,0.354532131873,1.5781418802e-6
ENSMUSG00000042250,Pglyrp4,443.371847553,157.369829325,0.354938704822,1.41182437711e-9
ENSMUSG00000056973,Ces1d,2391.97041812,849.70817505,0.355233563347,1.03356249151e-12
ENSMUSG00000030737,Slco2b1,459.13685821,163.149458232,0.355339492603,1.18973966619e-16
ENSMUSG00000030954,Gp2,6230.29227365,2216.25372539,0.355722272414,3.74572848356e-4
ENSMUSG00000043126,D830039M14Rik,28.7858413872,10.247203193,0.355980673108,0.0133654032746
ENSMUSG00000026327,Serpinb11,839.748325514,299.122471926,0.3562049043,2.23157939679e-14
ENSMUSG00000032204,Aqp9,117.544873749,41.8757552805,0.356253351975,0.00266086398024
ENSMUSG00000053626,Tll1,47.5047025416,16.9311696153,0.356410391172,0.00285718522976
ENSMUSG00000000392,Fap,854.795735707,304.859597736,0.356646137786,1.23996592359e-13
ENSMUSG00000054128,H2-T3,228.710346732,81.5737649806,0.356668450493,9.37712040664e-4
ENSMUSG00000026080,Chst10,95.0309097571,33.9203090641,0.356939748875,5.4979575007e-5
ENSMUSG00000090124,Ugt1a7c,64.2668744242,22.9793961407,0.357562062051,8.76446638155e-4
ENSMUSG00000032826,Ank2,712.516776439,254.779121898,0.35757631304,3.49183892804e-14
ENSMUSG00000038135,Crygn,101.227520794,36.2120660407,0.357729456937,2.73795045127e-4
ENSMUSG00000089929,Bcl2a1b,650.484748992,232.916619329,0.358066226287,4.47435726207e-11
ENSMUSG00000034634,Ly6d,6242.97861493,2235.46315409,0.358076375392,2.46192466676e-9
ENSMUSG00000074183,Gsta1,60.9703521998,21.8431792913,0.358259030876,0.00548446384511
ENSMUSG00000025401,Myo1a,3851.94738719,1380.15114733,0.358299584236,2.04293604764e-24
ENSMUSG00000031351,Zfp185,239.490954317,85.8886813151,0.35863016856,2.35585931132e-8
ENSMUSG00000040154,Wfdc5,40.2625447627,14.4461798607,0.358799473451,0.0056064423119
ENSMUSG00000046694,Fam46b,202.139250704,72.5400717483,0.358861881083,1.66943375225e-6
ENSMUSG00000001870,Ltbp1,711.074796286,255.202305739,0.358896570476,5.55450045128e-16
ENSMUSG00000055202,Zfp811,22.0530165581,7.91679966078,0.358989421693,0.023134372689
ENSMUSG00000028488,Sh3gl2,124.722517506,44.8032521541,0.359223442968,5.15670084191e-6
ENSMUSG00000054453,Sytl5,26.8614091262,9.65010985159,0.359255532956,0.0146173498144
ENSMUSG00000034023,Fancd2,1267.49353974,455.510670624,0.359379086634,8.4948053276e-20
ENSMUSG00000049744,Arhgap15,63.730660632,22.9793961407,0.360570499549,0.00181738892054
ENSMUSG00000054320,Lrrc36,162.621187248,58.6716619512,0.360787317717,2.45514563233e-6
ENSMUSG00000034898,Filip1,142.503355288,51.429248743,0.36089851105,8.82635550081e-7
ENSMUSG00000051022,Hs3st1,190.034938672,68.5922976921,0.360945719621,1.13476798947e-6
ENSMUSG00000027296,Itpka,146.400605326,52.8939613152,0.361296056101,1.63588088583e-5
ENSMUSG00000024365,Cyp21a1,51.8736523502,18.7417729174,0.361296574817,0.00433132675274
ENSMUSG00000071226,Cecr2,127.504330612,46.094055226,0.361509722884,5.09548219495e-6
ENSMUSG00000072115,Ang,218.397465805,78.9940871075,0.361698734994,1.86817365708e-7
ENSMUSG00000030510,Lass3,223.232739216,80.7467205761,0.361715404559,4.13423380309e-7
ENSMUSG00000042268,Slc26a9,1339.68253922,485.307367861,0.362255499831,1.08322933287e-17
ENSMUSG00000090236,Car15,113.326456657,41.085429161,0.362540490304,3.82548930232e-5
ENSMUSG00000036356,Csgalnact1,506.64693692,183.931785514,0.363037397665,1.93952790713e-11
ENSMUSG00000011171,Vipr2,140.487528163,51.0640347353,0.363477352069,1.56381564862e-5
ENSMUSG00000023019,Gpd1,324.668527525,118.1529733,0.363918776484,2.42055473482e-8
ENSMUSG00000046196,Ttc39d,18.2525375525,6.64531986673,0.364076493344,0.0488543905539
ENSMUSG00000029541,Cyp2w1,109.831016199,39.9878588672,0.364085303505,1.32553033778e-4
ENSMUSG00000079018,Ly6c1,635.743780403,231.819049035,0.364642260264,5.69082263664e-7
ENSMUSG00000063838,Cdc42ep5,180.450410546,65.8367820481,0.364846950743,5.31042689462e-6
ENSMUSG00000056158,Car10,88.2712040856,32.2063221511,0.364856495215,1.72280916824e-4
ENSMUSG00000076435,Acsf2,715.148056828,261.271783813,0.365339430511,6.82752316044e-16
ENSMUSG00000007035,Msh5,401.870213983,146.834705236,0.365378423497,4.32003147211e-8
ENSMUSG00000057615,Ldoc1,18.236409047,6.66464314454,0.365458085928,0.0437863346242
ENSMUSG00000058207,Serpina3k,36.4674419256,13.3292862891,0.365511963144,0.00762872847972
ENSMUSG00000006235,Epor,38.3757456811,14.0423192973,0.365916519617,0.0144799224807
ENSMUSG00000067594,Krt77,9500.41925603,3477.11190717,0.365995627505,2.83884310549e-7
ENSMUSG00000070867,Gm12824,142.433465098,52.1422817513,0.366081676912,2.90680271628e-4
ENSMUSG00000026581,Sell,34.5483858331,12.6548998364,0.366294966647,0.0469544720544
ENSMUSG00000045094,Arhgef37,146.395229158,53.682359164,0.366694730921,3.92259701123e-6
ENSMUSG00000023484,Prph,1406.45306905,515.797774829,0.366736570299,2.59915340608e-17
ENSMUSG00000053219,Raet1c,228.82324627,83.9447433391,0.366854088067,1.12978592371e-6
ENSMUSG00000038048,Cntnap5c,79.1906327414,29.0662692216,0.367041760059,5.00598781622e-4
